#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29FCF
#Date Time: 2022-04-06 19:20:10.910
#Sample rate: 4e+06Hz
#Samples: 4096

Time (s),Bus,nRESET,MODE,nCSW,nCSR,nINT
6.274999999999999e-05,b00000000,1,1,1,1,1
6.3e-05,b00000000,1,1,1,1,1
6.325000000000001e-05,b00000000,1,1,1,1,1
6.35e-05,b00000000,1,1,1,1,1
6.375e-05,b00000000,1,1,1,1,1
6.4e-05,b00000000,1,1,1,1,1
6.425e-05,b00000000,1,1,1,1,1
6.45e-05,b00000000,1,1,1,1,1
6.475e-05,b00000000,1,1,1,1,1
6.499999999999999e-05,b00000000,1,1,1,1,1
6.525e-05,b00000000,1,1,1,1,1
6.550000000000001e-05,b00000000,1,1,1,1,1
6.575e-05,b00000000,1,1,1,1,1
6.600000000000001e-05,b00000000,1,1,1,1,1
6.625e-05,b00000000,1,1,1,1,1
6.65e-05,b00000000,1,1,1,1,1
6.675e-05,b00000000,1,1,1,1,1
6.7e-05,b00000000,1,1,0,1,1
6.724999999999999e-05,b00000000,1,1,0,1,1
6.75e-05,b00000000,1,1,0,1,1
6.774999999999999e-05,b00000000,1,1,0,1,1
6.8e-05,b00000000,1,1,0,1,1
6.825000000000001e-05,b00000000,1,1,0,1,1
6.85e-05,b00000000,1,1,0,1,1
6.875e-05,b00000000,1,1,0,1,1
6.9e-05,b00000000,1,1,0,1,1
6.925e-05,b00000000,1,1,0,1,1
6.95e-05,b00000000,1,1,0,1,1
6.975e-05,b00000000,1,1,0,1,1
6.999999999999999e-05,b00000000,1,1,0,1,1
7.025e-05,b00000000,1,1,0,1,1
7.050000000000001e-05,b00000000,1,1,0,1,1
7.075e-05,b00000000,1,1,0,1,1
7.1e-05,b00000000,1,1,0,1,1
7.125e-05,b00000000,1,1,0,1,1
7.15e-05,b00000000,1,1,0,1,1
7.175e-05,b00000001,1,1,0,1,1
7.2e-05,b00000001,1,1,0,1,1
7.224999999999999e-05,b00000001,1,1,0,1,1
7.25e-05,b00000001,1,1,0,1,1
7.275000000000001e-05,b00000001,1,1,0,1,1
7.3e-05,b00000001,1,1,0,1,1
7.325000000000001e-05,b00000001,1,1,0,1,1
7.35e-05,b00000001,1,1,0,1,1
7.375e-05,b00000001,1,1,0,1,1
7.4e-05,b00000001,1,1,0,1,1
7.425e-05,b00000001,1,1,0,1,1
7.449999999999999e-05,b00000001,1,1,0,1,1
7.475e-05,b00000001,1,1,0,1,1
7.499999999999999e-05,b00000001,1,1,0,1,1
7.525e-05,b00000001,1,1,0,1,1
7.550000000000001e-05,b00000001,1,1,0,1,1
7.575e-05,b00000001,1,1,0,1,1
7.6e-05,b00000001,1,1,0,1,1
7.625e-05,b00000001,1,1,0,1,1
7.65e-05,b00000001,1,1,0,1,1
7.675e-05,b00000001,1,1,0,1,1
7.7e-05,b00000001,1,1,0,1,1
7.724999999999999e-05,b00000001,1,1,0,1,1
7.75e-05,b00000001,1,1,0,1,1
7.775000000000001e-05,b00000001,1,1,0,1,1
7.8e-05,b00000001,1,1,0,1,1
7.825e-05,b00000001,1,1,0,1,1
7.85e-05,b00000001,1,1,0,1,1
7.875e-05,b00000001,1,1,0,1,1
7.9e-05,b00000001,1,1,0,1,1
7.925e-05,b00000001,1,1,0,1,1
7.949999999999999e-05,b00000001,1,1,0,1,1
7.975e-05,b00000001,1,1,0,1,1
8.000000000000001e-05,b00000001,1,1,0,1,1
8.025e-05,b00000001,1,1,0,1,1
8.050000000000001e-05,b00000001,1,1,0,1,1
8.075e-05,b00000001,1,1,0,1,1
8.1e-05,b00000001,1,1,0,1,1
8.125e-05,b00000001,1,1,0,1,1
8.15e-05,b00000001,1,1,0,1,1
8.174999999999999e-05,b00000001,1,1,0,1,1
8.2e-05,b00000001,1,1,0,1,1
8.224999999999999e-05,b00000001,1,1,0,1,1
8.25e-05,b00000001,1,1,0,1,1
8.275000000000001e-05,b00000001,1,1,0,1,1
8.3e-05,b00000001,1,1,1,1,1
8.325e-05,b00000001,1,1,1,1,1
8.35e-05,b00000001,1,1,1,1,1
8.375e-05,b00000001,1,1,1,1,1
8.4e-05,b00000001,1,1,1,1,1
8.425e-05,b00000001,1,1,1,1,1
8.449999999999999e-05,b00000001,1,1,1,1,1
8.475e-05,b00000001,1,1,1,1,1
8.500000000000001e-05,b00000001,1,1,1,1,1
8.525e-05,b00000001,1,1,1,1,1
8.55e-05,b00000001,1,1,1,1,1
8.575e-05,b00000001,1,1,1,1,1
8.6e-05,b00000001,1,1,1,1,1
8.625e-05,b00000001,1,1,1,1,1
8.65e-05,b00000001,1,1,1,1,1
8.674999999999999e-05,b00000001,1,1,1,1,1
8.7e-05,b00000001,1,1,1,1,1
8.725000000000001e-05,b00000001,1,1,1,1,1
8.75e-05,b00000001,1,1,1,1,1
8.775000000000001e-05,b00000001,1,1,1,1,1
8.8e-05,b00000001,1,1,1,1,1
8.825e-05,b00000001,1,1,1,1,1
8.85e-05,b00000001,1,1,1,1,1
8.875e-05,b00000001,1,1,1,1,1
8.899999999999999e-05,b00000001,1,1,1,1,1
8.925e-05,b00000001,1,1,1,1,1
8.949999999999999e-05,b00000001,1,1,1,1,1
8.975e-05,b00000001,1,1,1,1,1
9.000000000000001e-05,b00000001,1,1,1,1,1
9.025e-05,b00000001,1,1,1,1,1
9.05e-05,b00000001,1,1,1,1,1
9.075e-05,b00000001,1,1,1,1,1
9.1e-05,b00000001,1,1,1,1,1
9.125e-05,b00000001,1,1,1,1,1
9.15e-05,b00000001,1,1,1,1,1
9.174999999999999e-05,b00000001,1,1,1,1,1
9.2e-05,b00000001,1,1,1,1,1
9.225000000000001e-05,b00000001,1,1,1,1,1
9.25e-05,b00000001,1,1,1,1,1
9.275e-05,b00000001,1,1,1,1,1
9.3e-05,b00000001,1,0,1,1,1
9.325e-05,b00000001,1,0,1,1,1
9.35e-05,b00000001,1,0,1,1,1
9.375e-05,b00000001,1,0,1,1,1
9.399999999999999e-05,b00000001,1,0,1,1,1
9.425e-05,b00000001,1,0,1,1,1
9.450000000000001e-05,b00000001,1,0,1,1,1
9.475e-05,b00000001,1,0,1,1,1
9.500000000000001e-05,b00000001,1,0,1,1,1
9.525e-05,b00000001,1,0,1,1,1
9.55e-05,b00000001,1,0,1,1,1
9.575e-05,b00000001,1,0,1,1,1
9.6e-05,b00000001,1,0,1,1,1
9.624999999999999e-05,b00000001,1,0,1,1,1
9.65e-05,b00000001,1,0,1,1,1
9.674999999999999e-05,b00000001,1,0,1,1,1
9.7e-05,b00000001,1,0,1,1,1
9.725000000000001e-05,b00000001,1,0,1,1,1
9.75e-05,b00000001,1,0,1,1,1
9.775e-05,b00000001,1,0,1,1,1
9.8e-05,b00000001,1,0,1,1,1
9.825e-05,b00000001,1,0,1,1,1
9.85e-05,b00000001,1,0,1,1,1
9.875e-05,b00000001,1,0,1,1,1
9.899999999999999e-05,b00000001,1,0,1,1,1
9.925e-05,b00000001,1,0,1,1,1
9.950000000000001e-05,b00000001,1,0,1,1,1
9.975e-05,b00000001,1,0,1,1,1
0.0001,b00000001,1,0,1,1,1
0.00010025,b00000001,1,0,1,1,1
0.0001005,b00000001,1,0,1,1,1
0.00010075,b00000001,1,0,1,1,1
0.000101,b00000001,1,0,1,1,1
0.00010125,b00000001,1,0,1,1,1
0.0001015,b00000001,1,0,1,1,1
0.00010175,b00000001,1,0,1,1,1
0.000102,b00000001,1,0,1,1,1
0.00010225,b00000001,1,0,1,1,1
0.0001025,b00000001,1,0,1,1,1
0.00010275,b00000001,1,0,1,1,1
0.000103,b00000001,1,0,1,1,1
0.00010325,b00000001,1,0,1,1,1
0.0001035,b00000001,1,0,1,1,1
0.00010375,b00000001,1,0,1,1,1
0.000104,b00000001,1,0,1,1,1
0.00010425,b00000001,1,0,1,1,1
0.0001045,b00000001,1,0,1,1,1
0.00010475,b00000001,1,0,1,1,1
0.000105,b00000001,1,0,1,1,1
0.00010525,b00000001,1,0,1,1,1
0.0001055,b00000001,1,0,1,1,1
0.00010575,b00000001,1,0,1,1,1
0.000106,b00000001,1,0,1,1,1
0.00010625,b00000001,1,0,1,1,1
0.0001065,b00000001,1,0,1,1,1
0.00010675,b00000001,1,0,1,1,1
0.000107,b00000001,1,0,1,1,1
0.00010725,b00000001,1,1,1,1,1
0.0001075,b00000001,1,1,1,1,1
0.00010775,b00000001,1,1,1,1,1
0.000108,b00000001,1,1,1,1,1
0.00010825,b00000001,1,1,1,1,1
0.0001085,b00000001,1,1,1,1,1
0.00010875,b00000001,1,1,1,1,1
0.000109,b00000001,1,1,1,1,1
0.00010925,b00000001,1,1,1,1,1
0.0001095,b00000001,1,1,1,1,1
0.00010975,b00000001,1,1,1,1,1
0.00011,b00000001,1,1,1,1,1
0.00011025,b00000001,1,1,1,1,1
0.0001105,b00000001,1,1,1,1,1
0.00011075,b00000001,1,1,1,1,1
0.000111,b00000001,1,1,1,1,1
0.00011125,b00000001,1,1,1,1,1
0.0001115,b00000001,1,1,1,1,1
0.00011175,b00000001,1,1,1,1,1
0.000112,b00000001,1,1,1,1,1
0.00011225,b00000001,1,1,1,1,1
0.0001125,b00000001,1,1,1,1,1
0.00011275,b00000001,1,1,1,1,1
0.000113,b00000001,1,1,1,1,1
0.00011325,b00000001,1,1,1,1,1
0.0001135,b00000001,1,1,1,1,1
0.00011375,b00000001,1,1,1,1,1
0.000114,b00000001,1,1,1,1,1
0.00011425,b00000001,1,1,1,1,1
0.0001145,b00000001,1,1,1,1,1
0.00011475,b00000001,1,1,1,1,1
0.000115,b00000001,1,1,1,1,1
0.00011525,b00000001,1,1,1,1,1
0.0001155,b00000001,1,1,1,1,1
0.00011575,b00000001,1,1,1,1,1
0.000116,b00000001,1,1,1,1,1
0.00011625,b00000001,1,1,1,1,1
0.0001165,b00000001,1,1,1,1,1
0.00011675,b00000001,1,1,1,1,1
0.000117,b00000001,1,1,1,1,1
0.00011725,b00000001,1,1,1,1,1
0.0001175,b00000001,1,1,1,1,1
0.00011775,b00000001,1,1,1,1,1
0.000118,b00000001,1,1,1,1,1
0.00011825,b00000001,1,1,1,1,1
0.0001185,b00000001,1,1,1,1,1
0.00011875,b00000001,1,1,1,1,1
0.000119,b00000001,1,1,1,1,1
0.00011925,b00000001,1,1,1,1,1
0.0001195,b00000001,1,1,1,1,1
0.00011975,b00000001,1,1,0,1,1
0.00012,b00000001,1,1,0,1,1
0.00012025,b00000001,1,1,0,1,1
0.0001205,b00000001,1,1,0,1,1
0.00012075,b00000001,1,1,0,1,1
0.000121,b00000001,1,1,0,1,1
0.00012125,b00000001,1,1,0,1,1
0.0001215,b00000001,1,1,0,1,1
0.00012175,b00000001,1,1,0,1,1
0.000122,b00000001,1,1,0,1,1
0.00012225,b00000001,1,1,0,1,1
0.0001225,b00000001,1,1,0,1,1
0.00012275,b00000001,1,1,0,1,1
0.000123,b00000001,1,1,0,1,1
0.00012325,b00000001,1,1,0,1,1
0.0001235,b00000001,1,1,0,1,1
0.00012375,b00000001,1,1,0,1,1
0.000124,b00001001,1,1,0,1,1
0.00012425,b00001001,1,1,0,1,1
0.0001245,b00001001,1,1,0,1,1
0.00012475,b00001001,1,1,0,1,1
0.000125,b00001001,1,1,0,1,1
0.00012525,b00001001,1,1,0,1,1
0.0001255,b00001001,1,1,0,1,1
0.00012575,b00001001,1,1,0,1,1
0.000126,b00001001,1,1,0,1,1
0.00012625,b00001001,1,1,0,1,1
0.0001265,b00001001,1,1,0,1,1
0.00012675,b00001001,1,1,0,1,1
0.000127,b00001001,1,1,0,1,1
0.00012725,b00001001,1,1,0,1,1
0.0001275,b00001001,1,1,0,1,1
0.00012775,b00001001,1,1,0,1,1
0.000128,b00001001,1,1,0,1,1
0.00012825,b00001001,1,1,0,1,1
0.0001285,b00001001,1,1,0,1,1
0.00012875,b00001001,1,1,0,1,1
0.000129,b00001001,1,1,0,1,1
0.00012925,b00001001,1,1,0,1,1
0.0001295,b00001001,1,1,0,1,1
0.00012975,b00001001,1,1,0,1,1
0.00013,b00001001,1,1,0,1,1
0.00013025,b00001001,1,1,0,1,1
0.0001305,b00001001,1,1,0,1,1
0.00013075,b00001001,1,1,0,1,1
0.000131,b00001001,1,1,0,1,1
0.00013125,b00001001,1,1,0,1,1
0.0001315,b00001001,1,1,0,1,1
0.00013175,b00001001,1,1,0,1,1
0.000132,b00001001,1,1,0,1,1
0.00013225,b00001001,1,1,0,1,1
0.0001325,b00001001,1,1,0,1,1
0.00013275,b00001001,1,1,0,1,1
0.000133,b00001001,1,1,0,1,1
0.00013325,b00001001,1,1,0,1,1
0.0001335,b00001001,1,1,0,1,1
0.00013375,b00001001,1,1,0,1,1
0.000134,b00001001,1,1,0,1,1
0.00013425,b00001001,1,1,0,1,1
0.0001345,b00001001,1,1,0,1,1
0.00013475,b00001001,1,1,0,1,1
0.000135,b00001001,1,1,0,1,1
0.00013525,b00001001,1,1,1,1,1
0.0001355,b00001001,1,1,1,1,1
0.00013575,b00001001,1,1,1,1,1
0.000136,b00001001,1,1,1,1,1
0.00013625,b00001001,1,1,1,1,1
0.0001365,b00001001,1,1,1,1,1
0.00013675,b00001001,1,1,1,1,1
0.000137,b00001001,1,1,1,1,1
0.00013725,b00001001,1,1,1,1,1
0.0001375,b00001001,1,1,1,1,1
0.00013775,b00001001,1,1,1,1,1
0.000138,b00001001,1,1,1,1,1
0.00013825,b00001001,1,1,1,1,1
0.0001385,b00001001,1,1,1,1,1
0.00013875,b00001001,1,1,1,1,1
0.000139,b00001001,1,1,1,1,1
0.00013925,b00001001,1,1,1,1,1
0.0001395,b00001001,1,1,1,1,1
0.00013975,b00001001,1,1,1,1,1
0.00014,b00001001,1,1,1,1,1
0.00014025,b00001001,1,1,1,1,1
0.0001405,b00001001,1,1,1,1,1
0.00014075,b00001001,1,1,1,1,1
0.000141,b00001001,1,1,1,1,1
0.00014125,b00001001,1,1,1,1,1
0.0001415,b00001001,1,1,1,1,1
0.00014175,b00001001,1,1,1,1,1
0.000142,b00001001,1,1,1,1,1
0.00014225,b00001001,1,1,1,1,1
0.0001425,b00001001,1,1,1,1,1
0.00014275,b00001001,1,1,1,1,1
0.000143,b00001001,1,1,1,1,1
0.00014325,b00001001,1,1,1,1,1
0.0001435,b00001001,1,1,1,1,1
0.00014375,b00001001,1,1,1,1,1
0.000144,b00001001,1,1,1,1,1
0.00014425,b00001001,1,1,1,1,1
0.0001445,b00001001,1,1,1,1,1
0.00014475,b00001001,1,1,1,1,1
0.000145,b00001001,1,1,1,1,1
0.00014525,b00001001,1,1,1,1,1
0.0001455,b00001001,1,1,1,1,1
0.00014575,b00001001,1,1,1,1,1
0.000146,b00001001,1,1,1,1,1
0.00014625,b00001001,1,1,1,1,1
0.0001465,b00001001,1,1,1,1,1
0.00014675,b00001001,1,1,1,1,1
0.000147,b00001001,1,1,1,1,1
0.00014725,b00001001,1,1,1,1,1
0.0001475,b00001001,1,1,1,1,1
0.00014775,b00001001,1,1,1,1,1
0.000148,b00001001,1,1,0,1,1
0.00014825,b00001001,1,1,0,1,1
0.0001485,b00001001,1,1,0,1,1
0.00014875,b00001001,1,1,0,1,1
0.000149,b00001001,1,1,0,1,1
0.00014925,b00001001,1,1,0,1,1
0.0001495,b00001001,1,1,0,1,1
0.00014975,b00001001,1,1,0,1,1
0.00015,b00001001,1,1,0,1,1
0.00015025,b00001001,1,1,0,1,1
0.0001505,b00001001,1,1,0,1,1
0.00015075,b00001001,1,1,0,1,1
0.000151,b00001001,1,1,0,1,1
0.00015125,b00001001,1,1,0,1,1
0.0001515,b00001001,1,1,0,1,1
0.00015175,b00001001,1,1,0,1,1
0.000152,b00001001,1,1,0,1,1
0.00015225,b00001001,1,1,0,1,1
0.0001525,b10000001,1,1,0,1,1
0.00015275,b10000001,1,1,0,1,1
0.000153,b10000001,1,1,0,1,1
0.00015325,b10000001,1,1,0,1,1
0.0001535,b10000001,1,1,0,1,1
0.00015375,b10000001,1,1,0,1,1
0.000154,b10000001,1,1,0,1,1
0.00015425,b10000001,1,1,0,1,1
0.0001545,b10000001,1,1,0,1,1
0.00015475,b10000001,1,1,0,1,1
0.000155,b10000001,1,1,0,1,1
0.00015525,b10000001,1,1,0,1,1
0.0001555,b10000001,1,1,0,1,1
0.00015575,b10000001,1,1,0,1,1
0.000156,b10000001,1,1,0,1,1
0.00015625,b10000001,1,1,0,1,1
0.0001565,b10000001,1,1,0,1,1
0.00015675,b10000001,1,1,0,1,1
0.000157,b10000001,1,1,0,1,1
0.00015725,b10000001,1,1,0,1,1
0.0001575,b10000001,1,1,0,1,1
0.00015775,b10000001,1,1,0,1,1
0.000158,b10000001,1,1,0,1,1
0.00015825,b10000001,1,1,0,1,1
0.0001585,b10000001,1,1,0,1,1
0.00015875,b10000001,1,1,0,1,1
0.000159,b10000001,1,1,0,1,1
0.00015925,b10000001,1,1,0,1,1
0.0001595,b10000001,1,1,0,1,1
0.00015975,b10000001,1,1,0,1,1
0.00016,b10000001,1,1,0,1,1
0.00016025,b10000001,1,1,0,1,1
0.0001605,b10000001,1,1,0,1,1
0.00016075,b10000001,1,1,0,1,1
0.000161,b10000001,1,1,0,1,1
0.00016125,b10000001,1,1,0,1,1
0.0001615,b10000001,1,1,0,1,1
0.00016175,b10000001,1,1,0,1,1
0.000162,b10000001,1,1,0,1,1
0.00016225,b10000001,1,1,0,1,1
0.0001625,b10000001,1,1,0,1,1
0.00016275,b10000001,1,1,0,1,1
0.000163,b10000001,1,1,0,1,1
0.00016325,b10000001,1,1,0,1,1
0.0001635,b10000001,1,1,0,1,1
0.00016375,b10000001,1,1,1,1,1
0.000164,b10000001,1,1,1,1,1
0.00016425,b10000001,1,1,1,1,1
0.0001645,b10000001,1,1,1,1,1
0.00016475,b10000001,1,1,1,1,1
0.000165,b10000001,1,1,1,1,1
0.00016525,b10000001,1,1,1,1,1
0.0001655,b10000001,1,1,1,1,1
0.00016575,b10000001,1,1,1,1,1
0.000166,b10000001,1,1,1,1,1
0.00016625,b10000001,1,1,1,1,1
0.0001665,b10000001,1,1,1,1,1
0.00016675,b10000001,1,1,1,1,1
0.000167,b10000001,1,1,1,1,1
0.00016725,b10000001,1,1,1,1,1
0.0001675,b10000001,1,1,1,1,1
0.00016775,b10000001,1,1,1,1,1
0.000168,b10000001,1,1,1,1,1
0.00016825,b10000001,1,1,1,1,1
0.0001685,b10000001,1,1,1,1,1
0.00016875,b10000001,1,1,1,1,1
0.000169,b10000001,1,1,1,1,1
0.00016925,b10000001,1,1,1,1,1
0.0001695,b10000001,1,1,1,1,1
0.00016975,b10000001,1,1,1,1,1
0.00017,b10000001,1,1,1,1,1
0.00017025,b10000001,1,1,1,1,1
0.0001705,b10000001,1,1,1,1,1
0.00017075,b10000001,1,1,1,1,1
0.000171,b10000001,1,1,1,1,1
0.00017125,b10000001,1,1,1,1,1
0.0001715,b10000001,1,1,1,1,1
0.00017175,b10000001,1,1,1,1,1
0.000172,b10000001,1,1,1,1,1
0.00017225,b10000001,1,1,1,1,1
0.0001725,b10000001,1,1,1,1,1
0.00017275,b10000001,1,1,1,1,1
0.000173,b10000001,1,1,1,1,1
0.00017325,b10000001,1,1,1,1,1
0.0001735,b10000001,1,1,1,1,1
0.00017375,b10000001,1,0,1,1,1
0.000174,b10000001,1,0,1,1,1
0.00017425,b10000001,1,0,1,1,1
0.0001745,b10000001,1,0,1,1,1
0.00017475,b10000001,1,0,1,1,1
0.000175,b10000001,1,0,1,1,1
0.00017525,b10000001,1,0,1,1,1
0.0001755,b10000001,1,0,1,1,1
0.00017575,b10000001,1,0,1,1,1
0.000176,b10000001,1,0,1,1,1
0.00017625,b10000001,1,0,1,1,1
0.0001765,b10000001,1,0,1,1,1
0.00017675,b10000001,1,0,1,1,1
0.000177,b10000001,1,0,1,1,1
0.00017725,b10000001,1,0,1,1,1
0.0001775,b10000001,1,0,1,1,1
0.00017775,b10000001,1,0,1,1,1
0.000178,b10000001,1,0,1,1,1
0.00017825,b10000001,1,0,1,1,1
0.0001785,b10000001,1,0,1,1,1
0.00017875,b10000001,1,0,1,1,1
0.000179,b10000001,1,0,1,1,1
0.00017925,b10000001,1,0,1,1,1
0.0001795,b10000001,1,0,1,1,1
0.00017975,b10000001,1,0,1,1,1
0.00018,b10000001,1,0,1,1,1
0.00018025,b10000001,1,0,1,1,1
0.0001805,b10000001,1,0,1,1,1
0.00018075,b10000001,1,0,1,1,1
0.000181,b10000001,1,0,1,1,1
0.00018125,b10000001,1,0,1,1,1
0.0001815,b10000001,1,0,1,1,1
0.00018175,b10000001,1,0,1,1,1
0.000182,b10000001,1,0,1,1,1
0.00018225,b10000001,1,0,1,1,1
0.0001825,b10000001,1,0,1,1,1
0.00018275,b10000001,1,0,1,1,1
0.000183,b10000001,1,0,1,1,1
0.00018325,b10000001,1,0,1,1,1
0.0001835,b10000001,1,0,1,1,1
0.00018375,b10000001,1,0,1,1,1
0.000184,b10000001,1,0,1,1,1
0.00018425,b10000001,1,0,1,1,1
0.0001845,b10000001,1,0,1,1,1
0.00018475,b10000001,1,0,1,1,1
0.000185,b10000001,1,0,1,1,1
0.00018525,b10000001,1,0,1,1,1
0.0001855,b10000001,1,0,1,1,1
0.00018575,b10000001,1,0,1,1,1
0.000186,b10000001,1,0,1,1,1
0.00018625,b10000001,1,0,1,1,1
0.0001865,b10000001,1,0,1,1,1
0.00018675,b10000001,1,0,1,1,1
0.000187,b10000001,1,0,1,1,1
0.00018725,b10000001,1,0,1,1,1
0.0001875,b10000001,1,0,1,1,1
0.00018775,b10000001,1,0,1,1,1
0.000188,b10000001,1,0,1,1,1
0.00018825,b10000001,1,0,1,1,1
0.0001885,b10000001,1,0,1,1,1
0.00018875,b10000001,1,0,1,1,1
0.000189,b10000001,1,0,1,1,1
0.00018925,b10000001,1,0,1,1,1
0.0001895,b10000001,1,0,1,1,1
0.00018975,b10000001,1,0,1,1,1
0.00019,b10000001,1,0,1,1,1
0.00019025,b10000001,1,0,1,1,1
0.0001905,b10000001,1,0,1,1,1
0.00019075,b10000001,1,0,1,1,1
0.000191,b10000001,1,0,1,1,1
0.00019125,b10000001,1,0,1,1,1
0.0001915,b10000001,1,0,1,1,1
0.00019175,b10000001,1,0,1,1,1
0.000192,b10000001,1,0,1,1,1
0.00019225,b10000001,1,0,1,1,1
0.0001925,b10000001,1,0,1,1,1
0.00019275,b10000001,1,0,1,1,1
0.000193,b10000001,1,0,1,1,1
0.00019325,b10000001,1,0,1,1,1
0.0001935,b10000001,1,0,1,1,1
0.00019375,b10000001,1,0,1,1,1
0.000194,b10000001,1,0,1,1,1
0.00019425,b10000001,1,0,1,1,1
0.0001945,b10000001,1,0,1,1,1
0.00019475,b10000001,1,0,1,1,1
0.000195,b10000001,1,0,1,1,1
0.00019525,b10000001,1,0,1,1,1
0.0001955,b10000001,1,0,1,1,1
0.00019575,b10000001,1,0,1,1,1
0.000196,b10000001,1,0,1,1,1
0.00019625,b10000001,1,0,1,1,1
0.0001965,b10000001,1,0,1,1,1
0.00019675,b10000001,1,0,1,1,1
0.000197,b10000001,1,0,1,1,1
0.00019725,b10000001,1,0,1,1,1
0.0001975,b10000001,1,0,1,1,1
0.00019775,b10000001,1,0,1,1,1
0.000198,b10000001,1,0,1,1,1
0.00019825,b10000001,1,0,1,1,1
0.0001985,b10000001,1,0,1,1,1
0.00019875,b10000001,1,0,1,1,1
0.000199,b10000001,1,0,1,1,1
0.00019925,b10000001,1,0,1,1,1
0.0001995,b10000001,1,0,1,1,1
0.00019975,b10000001,1,0,1,1,1
0.0002,b10000001,1,0,1,1,1
0.00020025,b10000001,1,0,1,1,1
0.0002005,b10000001,1,0,1,1,1
0.00020075,b10000001,1,0,1,1,1
0.000201,b10000001,1,0,1,1,1
0.00020125,b10000001,1,0,1,1,1
0.0002015,b10000001,1,0,1,1,1
0.00020175,b10000001,1,0,1,1,1
0.000202,b10000001,1,0,1,1,1
0.00020225,b10000001,1,0,1,1,1
0.0002025,b10000001,1,0,1,1,1
0.00020275,b10000001,1,0,1,1,1
0.000203,b10000001,1,0,1,1,1
0.00020325,b10000001,1,0,1,1,1
0.0002035,b10000001,1,0,1,1,1
0.00020375,b10000001,1,0,1,1,1
0.000204,b10000001,1,0,1,1,1
0.00020425,b10000001,1,0,1,1,1
0.0002045,b10000001,1,1,1,1,1
0.00020475,b10000001,1,1,1,1,1
0.000205,b10000001,1,1,1,1,1
0.00020525,b10000001,1,1,1,1,1
0.0002055,b10000001,1,1,1,1,1
0.00020575,b10000001,1,1,1,1,1
0.000206,b10000001,1,1,1,1,1
0.00020625,b10000001,1,1,1,1,1
0.0002065,b10000001,1,1,1,1,1
0.00020675,b10000001,1,1,1,1,1
0.000207,b10000001,1,1,1,1,1
0.00020725,b10000001,1,1,1,1,1
0.0002075,b10000001,1,1,1,1,1
0.00020775,b10000001,1,1,1,1,1
0.000208,b10000001,1,1,1,1,1
0.00020825,b10000001,1,1,1,1,1
0.0002085,b10000001,1,1,1,1,1
0.00020875,b10000001,1,1,1,1,1
0.000209,b10000001,1,1,1,1,1
0.00020925,b10000001,1,1,1,1,1
0.0002095,b10000001,1,1,1,1,1
0.00020975,b10000001,1,1,1,1,1
0.00021,b10000001,1,1,1,1,1
0.00021025,b10000001,1,1,1,1,1
0.0002105,b10000001,1,1,1,1,1
0.00021075,b10000001,1,1,1,1,1
0.000211,b10000001,1,1,1,1,1
0.00021125,b10000001,1,1,1,1,1
0.0002115,b10000001,1,1,1,1,1
0.00021175,b10000001,1,1,1,1,1
0.000212,b10000001,1,1,1,1,1
0.00021225,b10000001,1,1,1,1,1
0.0002125,b10000001,1,1,1,1,1
0.00021275,b10000001,1,1,1,1,1
0.000213,b10000001,1,1,1,1,1
0.00021325,b10000001,1,1,1,1,1
0.0002135,b10000001,1,1,1,1,1
0.00021375,b10000001,1,1,1,1,1
0.000214,b10000001,1,1,1,1,1
0.00021425,b10000001,1,1,1,1,1
0.0002145,b10000001,1,1,1,1,1
0.00021475,b10000001,1,1,1,1,1
0.000215,b10000001,1,1,1,1,1
0.00021525,b10000001,1,1,1,1,1
0.0002155,b10000001,1,1,1,1,1
0.00021575,b10000001,1,1,1,1,1
0.000216,b10000001,1,1,1,1,1
0.00021625,b10000001,1,1,1,1,1
0.0002165,b10000001,1,1,1,1,1
0.00021675,b10000001,1,1,1,1,1
0.000217,b10000001,1,1,0,1,1
0.00021725,b10000001,1,1,0,1,1
0.0002175,b10000001,1,1,0,1,1
0.00021775,b10000001,1,1,0,1,1
0.000218,b10000001,1,1,0,1,1
0.00021825,b10000001,1,1,0,1,1
0.0002185,b10000001,1,1,0,1,1
0.00021875,b10000001,1,1,0,1,1
0.000219,b10000001,1,1,0,1,1
0.00021925,b10000001,1,1,0,1,1
0.0002195,b10000001,1,1,0,1,1
0.00021975,b10000001,1,1,0,1,1
0.00022,b10000001,1,1,0,1,1
0.00022025,b10000001,1,1,0,1,1
0.0002205,b10000001,1,1,0,1,1
0.00022075,b10000001,1,1,0,1,1
0.000221,b10000001,1,1,0,1,1
0.00022125,b01110000,1,1,0,1,1
0.0002215,b01110000,1,1,0,1,1
0.00022175,b01110000,1,1,0,1,1
0.000222,b01110000,1,1,0,1,1
0.00022225,b01110000,1,1,0,1,1
0.0002225,b01110000,1,1,0,1,1
0.00022275,b01110000,1,1,0,1,1
0.000223,b01110000,1,1,0,1,1
0.00022325,b01110000,1,1,0,1,1
0.0002235,b01110000,1,1,0,1,1
0.00022375,b01110000,1,1,0,1,1
0.000224,b01110000,1,1,0,1,1
0.00022425,b01110000,1,1,0,1,1
0.0002245,b01110000,1,1,0,1,1
0.00022475,b01110000,1,1,0,1,1
0.000225,b01110000,1,1,0,1,1
0.00022525,b01110000,1,1,0,1,1
